"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
35264,44122809,"1-4",1,"37021",35.687288,-82.73694
35268,62419011,"1-4",2,"37021",35.583054,-82.584572
35270,62121003,"1-4",3,"37021",35.602189,-82.548951
35273,56173009,"5-24",6,"37021",35.688924,-82.667785
35282,99999004,"1-4",2,"37021",35.637306,-82.530856
35283,44821007,"5-24",21,"37021",35.59402,-82.551925
35294,51121005,"5-24",18,"37021",35.687399,-82.577008
35297,54151219,"5-24",5,"37021",35.594839,-82.560711
35304,92112007,"25-99",47,"37021",35.591152,-82.554356
35308,72251117,"25-99",60,"37021",35.525955,-82.606173
35312,44613003,"1-4",2,"37021",35.595554,-82.556638
35313,48423013,"1-4",2,"37021",35.5336,-82.6957
35320,62111107,"1-4",3,"37021",35.486822,-82.554208
35323,72251502,"5-24",7,"37021",35.564295,-82.542089
35327,44132001,"1-4",2,"37021",35.564818,-82.53846
35336,81291021,"1-4",1,"37021",35.540213,-82.519628
35339,72251117,"5-24",13,"37021",35.646224,-82.580024
35346,62149301,"1-4",4,"37021",35.509551,-82.52361
35351,48841006,"1-4",1,"37021",35.552293,-82.512058
35356,72111002,"25-99",36,"37021",35.586727,-82.525917
35359,81391002,"1-4",3,"37021",35.657091,-82.720756
35363,54161302,"1-4",2,"37021",35.486825,-82.546617
35368,81111104,"1-4",3,"37021",35.541285,-82.520722
