"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
101693,11199803,"1-4",2,"37005",36.566971,-81.115634
101921,71394019,"1-4",2,"37005",36.3899,-80.9929
101937,71391002,"5-24",21,"37005",36.3899,-80.9929
101951,11199803,"1-4",1,"37005",36.3899,-80.9929
101968,56111022,"5-24",13,"37005",36.389392,-81.006221
102071,62111107,"5-24",7,"37005",36.509174,-81.113696
102226,53121003,"5-24",5,"37005",36.499245,-81.087872
102244,61111005,"25-99",45,"37005",36.513791,-81.122865
102297,72251505,"1-4",3,"37005",36.5053,-81.1231
102491,72119101,"1-4",1,"37005",36.456192,-81.005493
103295,11199803,"1-4",3,"37005",36.511077,-80.95338
104267,23821007,"1-4",1,"37005",36.497034,-81.140431
104282,53121006,"1-4",1,"37005",36.5053,-81.1231
104670,45431017,"5-24",9,"37005",36.560146,-80.943671
104687,72251117,"5-24",9,"37005",36.528338,-81.163141
104697,44512001,"1-4",1,"37005",36.470806,-81.058701
105158,62139923,"1-4",1,"37005",36.491912,-81.146163
105213,NA,"5-24",8,"37005",36.378627,-81.026045
105344,45431017,"1-4",4,"37005",36.500439,-81.110525
105670,81341005,"5-24",9,"37005",36.504141,-81.120051
105686,99999004,"1-4",2,"37005",36.3899,-80.9929
106089,53111002,"1-4",3,"37005",36.494244,-81.134552
107108,72251117,"1-4",1,"37005",36.4513,-81.007
107152,99999004,"1-4",2,"37005",36.500439,-81.110525
108507,81211302,"1-4",1,"37005",36.508615,-81.126349
108541,92612009,"1-4",1,"37005",36.512867,-81.120053
108556,23833007,"1-4",4,"37005",36.505032,-81.168938
108571,44132001,"1-4",1,"37005",36.514057,-81.135262
108584,81331103,"1-4",4,"37005",36.5053,-81.1231
108601,44611009,"5-24",24,"37005",36.500292,-81.11537
109019,81211202,"1-4",1,"37005",36.5053,-81.1231
109027,44512001,"1-4",2,"37005",36.50729,-81.124246
109033,32621201,"5-24",5,"37005",36.5053,-81.1231
109073,99999004,"5-24",7,"37005",36.54228,-81.167265
109106,62139932,"1-4",1,"37005",36.508697,-81.115124
109442,81111104,"1-4",1,"37005",36.505865,-81.11957
109458,32199205,"5-24",13,"37005",36.496464,-81.107101
109471,44229980,"1-4",1,"37005",36.5053,-81.1231
109846,44811006,"1-4",1,"37005",36.5061,-81.120987
109862,44611009,"1-4",4,"37005",36.504925,-81.119675
110451,56211901,"1-4",1,"37005",36.52557,-81.135327
110722,45111055,"1-4",2,"37005",36.504746,-81.120723
110802,51111003,"5-24",11,"37005",36.50505,-81.120693
111183,54185004,"25-99",94,"37005",36.517124,-81.109098
111288,72111002,"5-24",7,"37005",36.508085,-81.125826
111491,54121301,"1-4",3,"37005",36.5053,-81.1231
111499,23822002,"1-4",2,"37005",36.5053,-81.1231
111527,72251115,"1-4",4,"37005",36.504135,-81.118525
111618,99999004,"1-4",1,"37005",36.499955,-81.093766
111693,45322013,"5-24",6,"37005",36.4513,-81.007
111770,45311001,"1-4",4,"37005",36.504746,-81.120723
111830,45392002,"5-24",5,"37005",36.5053,-81.1231
112060,72251117,"1-4",3,"37005",36.496301,-81.107083
112184,45322013,"1-4",2,"37005",36.505193,-81.120859
113100,81111104,"1-4",4,"37005",36.502161,-81.121701
113130,44521006,"1-4",3,"37005",36.483973,-81.091066
113291,53121003,"5-24",10,"37005",36.50111,-81.12207
113540,32311109,"1-4",4,"37005",36.567782,-81.312999
113798,62133003,"1-4",1,"37005",36.491912,-81.146163
114255,99999004,"1-4",3,"37005",36.505958,-81.118209
115280,23821007,"1-4",1,"37005",36.411602,-80.998062
115297,11421006,"1-4",2,"37005",36.467433,-81.100673
115403,92112008,"1-4",3,"37005",36.5053,-81.1231
115781,52421001,"1-4",4,"37005",36.500371,-81.114646
115865,52211001,"25-99",25,"37005",36.500808,-81.11612
115997,99999004,"1-4",1,"37005",36.442764,-81.045142
116053,99999004,"1-4",2,"37005",36.508828,-81.125059
116201,11199803,"1-4",3,"37005",36.493224,-81.005606
116332,44512001,"5-24",9,"37005",36.50843,-81.124715
116391,52421001,"1-4",4,"37005",36.500371,-81.114646
116420,42472014,"1-4",4,"37005",36.5053,-81.1231
116991,53111002,"1-4",2,"37005",36.475295,-81.102387
117115,92211002,"1-4",3,"37005",36.5053,-81.1231
117457,99999004,"1-4",3,"37005",36.508688,-81.116267
117908,53121003,"1-4",2,"37005",36.507134,-81.115377
118491,45111055,"1-4",1,"37005",36.465598,-81.264844
124454,23832003,"1-4",1,"37005",36.492235,-81.102132
125168,99999004,"1-4",4,"37005",36.508677,-81.007106
125394,23611512,"1-4",2,"37005",36.527524,-81.108394
126249,54186007,"1-4",3,"37005",36.504925,-81.119675
126916,54161110,"1-4",3,"37005",36.509476,-81.114811
127415,81311008,"1-4",2,"37005",36.5053,-81.1231
127424,44512001,"1-4",3,"37005",36.531017,-81.163381
127525,45431017,"5-24",6,"37005",36.50843,-81.124715
128253,54194002,"5-24",10,"37005",36.549267,-80.931362
128682,45431017,"1-4",2,"37005",36.481257,-81.086681
128735,62211001,"5-24",17,"37005",36.509476,-81.114811
129067,45431017,"1-4",2,"37005",36.515997,-81.299073
130532,54131011,"1-4",1,"37005",36.470466,-81.143925
132046,45431017,"1-4",2,"37005",36.470806,-81.058701
132114,44512001,"5-24",5,"37005",36.5413,-81.3088
132427,45431017,"25-99",33,"37005",36.500292,-81.11537
132831,45431017,"5-24",5,"37005",36.501882,-81.114605
133283,52232008,"1-4",3,"37005",36.501882,-81.114605
134429,45431017,"1-4",2,"37005",36.502479,-81.1154
134492,23821038,"1-4",4,"37005",36.471382,-80.992549
135024,44512001,"5-24",5,"37005",36.5294,-80.9733
135603,44221001,"1-4",3,"37005",36.491546,-81.103711
